Snap,x1mis_allha,x1mis_ntha,x1mis_allbb,x1mis_ntbb,x2jxq_allha,x2jxq_ntha,x2jxq_allbb,x2jxq_ntbb,x1f5g_allha,x1f5g_ntha,x1f5g_allbb,x1f5g_ntbb,x2l8f_allha,x2l8f_ntha,x2l8f_allbb,x2l8f_ntbb,x1zih_allha,x1zih_ntha,x1zih_allbb,x1zih_ntbb,x1zihstem_allha,x1zihstem_ntha,x1zihstem_allbb,x1zihstem_ntbb,x1szy_allha,x1szy_ntha,x1szy_allbb,x1szy_ntbb,x1szystem_allha,x1szystem_ntha,x1szystem_allbb,x1szystem_ntbb,x2koc_allha,x2koc_ntha,x2koc_allbb,x2koc_ntbb,x2kocstem_allha,x2kocstem_ntha,x2kocstem_allbb,x2kocstem_ntbb,x1d20_allha,x1d20_ntha,x1d20_allbb,x1d20_ntbb,x2hkb_allha,x2hkb_ntha,x2hkb_allbb,x2hkb_ntbb
1524,3.1411,2.72342,2.0116,1.66088,3.14669,2.78119,3.21925,2.92379,3.89363,3.39237,2.94089,2.63992,3.29041,2.80076,2.76838,2.39082,5.39826,3.36159,5.58064,3.76481,5.46111,3.01236,5.66543,3.10548,6.1256,5.82581,5.84878,5.58236,4.42587,4.05967,4.97434,4.70593,3.54658,3.23825,3.67079,3.38039,2.69163,2.42817,2.97371,2.69673,5.04368,3.62315,4.69698,3.85445,4.94111,4.21263,5.05433,4.41433
1529,3.25872,2.97672,2.32261,2.04023,3.72478,3.43974,3.9213,3.661,4.45032,4.05253,3.53974,3.33882,3.78574,3.22831,3.33659,2.92185,5.37114,3.40452,5.60625,3.87218,5.47877,3.07782,5.70026,3.19999,5.92693,5.61381,5.62371,5.33608,4.27055,3.8875,4.76042,4.46262,2.93812,2.76331,3.05397,2.90407,2.47518,2.33894,2.72385,2.60248,5.19822,3.61725,4.99932,4.08192,5.24831,4.46159,5.15111,4.46343
1534,3.04595,2.83093,2.24956,2.09479,3.53445,3.16221,3.66622,3.33339,5.0273,4.64432,3.71633,3.53052,3.78723,3.31325,3.4753,3.0542,5.42261,3.60305,5.74118,4.26124,5.3567,3.00637,5.48599,3.14177,5.94192,5.60946,5.68489,5.40863,4.31598,3.9262,4.87111,4.60822,3.48283,3.09213,3.61893,3.22255,2.71724,2.36894,3.01748,2.62085,5.22283,3.26831,4.84363,3.62964,5.09922,4.23856,5.04606,4.35614
1539,3.22928,3.04755,2.18148,2.0438,3.73904,3.29277,3.85136,3.4683,4.92,4.39918,3.78806,3.57115,3.44586,2.83363,2.82297,2.36629,5.53724,3.72635,5.9139,4.38764,5.53404,3.30117,5.83424,3.56607,5.85739,5.65484,5.54468,5.33361,4.21948,3.97058,4.7187,4.51144,2.65705,2.31677,2.75791,2.42096,2.22491,1.91007,2.46874,2.12308,5.46865,3.99798,5.08213,4.25285,4.58185,3.75721,4.30247,3.62731
1544,3.36156,3.01924,2.37159,2.15859,3.17537,2.8303,3.29507,2.97792,3.55106,3.09559,2.8343,2.59078,3.48963,2.91465,3.11092,2.67416,5.53913,3.57365,5.91669,4.1557,5.63325,3.20515,5.98512,3.45716,6.1278,5.7637,5.84357,5.50497,4.51555,4.03713,4.97463,4.59122,2.8392,2.60906,3.15167,2.93434,2.72747,2.49347,3.06297,2.83652,5.02516,3.70101,4.72665,3.97328,5.1297,4.2876,5.2261,4.42223
1549,3.21065,2.88856,2.23583,1.99543,2.78168,2.36725,2.76466,2.44518,5.05577,4.32172,3.82098,3.36889,3.49927,2.87533,2.98227,2.50264,5.38488,3.57953,5.6225,4.13012,5.36003,3.10603,5.52622,3.26064,6.08333,5.77556,5.75967,5.4795,4.30562,3.97104,4.83694,4.585,2.77795,2.56459,2.9157,2.66431,2.1704,1.97262,2.44818,2.191,4.88229,3.36532,4.47869,3.6454,5.16881,4.1926,5.08283,4.25545
1554,2.90788,2.62223,2.10587,1.84941,3.62791,3.23435,3.79524,3.44649,4.81556,4.22175,3.67002,3.31973,3.90678,3.31283,3.59996,3.10477,5.33544,3.50434,5.63552,4.00418,5.33035,3.0387,5.57998,3.17477,5.75119,5.4814,5.42508,5.19093,4.0745,3.72561,4.54849,4.29773,3.20596,2.97932,3.38474,3.1475,2.64884,2.47031,2.9596,2.74174,5.55803,3.82218,5.22103,4.16759,5.07272,4.22307,4.83658,4.15392
1559,3.17773,2.77467,2.1416,1.82026,2.80067,2.56099,2.88269,2.66077,4.67088,4.1922,3.51183,3.23606,3.72045,3.20541,3.28347,2.8478,5.73492,3.76454,6.15806,4.46382,5.64613,3.1416,5.96686,3.28507,5.71077,5.46398,5.38872,5.15746,4.00742,3.65634,4.45902,4.19297,3.15127,2.66386,3.25903,2.82293,2.57511,2.1161,2.84814,2.40598,4.66508,3.09212,4.30117,3.43746,4.87288,3.94567,4.7649,3.95724
1564,2.80475,2.6145,2.0651,1.95188,2.99288,2.67441,3.122,2.85789,4.82683,4.37586,3.73623,3.49658,4.57955,4.16969,4.31135,4.00865,5.20851,3.3222,5.50252,3.87673,5.33993,3.06909,5.54819,3.40855,5.85068,5.54193,5.52528,5.25728,4.23529,3.85516,4.72192,4.45002,3.8687,3.48008,4.15512,3.77159,3.35271,3.03626,3.7987,3.45972,4.55781,2.88626,3.93256,3.05198,4.78586,3.90011,4.71092,3.83629
1569,3.59348,3.26574,2.29903,1.99184,2.56505,2.2343,2.61275,2.33901,4.57907,4.18765,3.65681,3.52217,3.71166,3.23967,3.33209,2.94775,5.45039,3.59277,5.92377,4.3397,5.38639,3.01966,5.73776,3.26486,5.65818,5.37593,5.27897,5.02767,3.96302,3.57775,4.36273,4.08612,3.16121,2.78721,3.11519,2.72212,2.47709,2.09846,2.54176,2.08423,4.66571,2.95158,4.16991,3.15829,5.27096,4.43719,5.02061,4.24897
1574,3.45217,3.28595,2.56534,2.49402,2.74575,2.40141,2.8893,2.61245,4.76219,4.36737,3.81317,3.64108,3.71756,3.14308,3.43059,2.9677,5.58483,3.60402,5.77176,4.05249,5.58466,3.22798,5.87533,3.55372,5.78567,5.56088,5.50091,5.29784,4.0287,3.76741,4.58686,4.40997,3.71566,3.19486,3.78629,3.35899,2.90556,2.44476,3.10282,2.70269,4.6907,3.16869,4.3899,3.42503,5.18784,4.36924,5.14445,4.45362
1579,3.24768,2.86945,2.12063,1.87216,2.64925,2.54211,2.72068,2.59561,5.1556,4.59863,3.76373,3.43889,3.58498,2.80996,3.11319,2.52302,5.25427,3.27208,5.54382,3.72462,5.41486,3.03099,5.71799,3.23647,6.00764,5.66436,5.74305,5.43241,4.41321,4.01129,4.93351,4.62466,2.8297,2.38054,3.13545,2.72222,2.61094,2.21454,2.98495,2.59408,5.16917,3.58939,5.00155,4.02568,4.69861,3.8609,4.41629,3.72409
1584,3.41314,2.9993,2.46336,2.09184,2.55755,2.46349,2.77189,2.66557,5.65931,4.75416,3.99775,3.35911,3.50551,2.88677,3.22638,2.7107,5.4538,3.43857,5.68082,3.86902,5.54027,3.06609,5.80971,3.20358,5.98808,5.67899,5.73376,5.45312,4.29794,3.9111,4.76604,4.46021,3.09373,2.89596,3.2944,3.07968,2.4924,2.3074,2.85127,2.63244,5.86441,4.20323,5.81297,4.82458,4.3989,3.50934,4.0239,3.27776
1589,3.29563,3.10029,2.18849,2.06281,3.0027,2.74096,3.2005,2.97712,5.32318,4.42159,3.85489,3.23136,3.77761,2.96293,3.16415,2.44551,5.49791,3.64045,5.80122,4.31036,5.35497,2.98507,5.58412,3.17797,6.26137,5.95186,5.99995,5.72923,4.50568,4.16104,5.10749,4.85887,2.90106,2.6772,3.03325,2.80815,2.42167,2.20124,2.69982,2.46409,5.81743,4.35718,5.85502,5.11712,6.14684,5.23312,6.11686,5.43395
1594,3.55973,3.17838,2.38772,2.10743,3.08552,2.76327,3.32887,3.06898,5.56305,4.81081,4.03317,3.53542,3.92568,3.3694,3.67724,3.25425,5.69946,3.85113,6.10149,4.56939,5.65123,3.32162,5.9826,3.60898,5.99703,5.69394,5.63889,5.37627,4.32573,3.93647,4.73882,4.45279,2.53426,2.21763,2.55251,2.25968,2.02139,1.66026,2.12863,1.76471,4.98356,3.60063,4.67616,4.08941,6.04317,5.20803,6.12934,5.49546
1599,3.32173,2.92592,2.21057,1.89364,3.51581,3.16937,3.70705,3.40122,6.05095,4.9033,4.44453,3.5576,4.42248,3.2731,3.9697,3.025,5.45372,3.60871,5.76235,4.25046,5.41294,3.12754,5.65676,3.37011,6.09463,5.72167,5.78434,5.43379,4.47896,3.99595,4.94444,4.55041,3.20141,2.91502,3.35672,3.07236,2.80259,2.55872,3.12208,2.86916,5.19375,3.49748,4.78315,3.91784,6.76903,5.87503,6.92459,6.27288
1604,3.99607,3.46526,2.46417,2.05166,2.77924,2.46481,2.89516,2.65557,5.5011,4.62175,4.14739,3.51318,4.38768,3.38728,3.87925,3.01451,5.47878,3.62226,5.83587,4.23934,5.42084,3.03775,5.67776,3.21757,5.76993,5.47055,5.42158,5.16544,4.11119,3.7242,4.55915,4.29043,2.76588,2.50518,2.86631,2.63557,2.35939,2.11006,2.65493,2.42918,5.78978,4.23672,5.95354,4.94626,6.21654,5.27636,6.19958,5.50481
1609,3.30717,2.99294,2.14498,1.81438,3.02483,2.63555,3.17188,2.84278,6.02393,5.07259,4.65787,3.93397,4.65985,3.79456,4.1625,3.3527,5.31221,3.35217,5.71077,3.91376,5.43146,3.00941,5.71858,3.17804,6.36328,5.96405,6.11952,5.77756,4.65598,4.20154,5.17737,4.83775,3.21596,2.82925,3.38413,3.01325,2.88383,2.56066,3.19216,2.85484,6.05211,4.26433,6.10394,5.00289,5.60703,4.52183,5.42277,4.53246
1614,3.19078,2.92804,2.15909,1.87603,2.77793,2.52349,2.87289,2.65993,4.86819,4.03031,3.67718,3.0364,4.82829,3.99379,4.23635,3.48953,5.47275,3.50441,5.78404,4.01268,5.55408,3.13219,5.81584,3.29271,5.65772,5.44147,5.30612,5.10215,3.9306,3.63544,4.37547,4.16062,2.41106,2.33208,2.57796,2.51885,2.01775,1.97253,2.32366,2.28954,5.6632,4.13269,5.71413,4.73412,6.23016,5.36739,6.26074,5.56469
1619,3.34706,3.01913,2.15901,1.90899,3.23923,2.79699,3.32146,2.9478,5.42164,4.44527,4.085,3.35834,4.58772,3.73403,3.92381,3.18921,5.25812,3.38841,5.56968,3.90459,5.27551,2.91388,5.53788,3.08242,5.84767,5.59191,5.49067,5.27295,4.09637,3.74078,4.5287,4.27601,4.03739,3.46688,4.11746,3.59302,3.26449,2.75077,3.52563,3.0142,5.05611,3.76025,5.11489,4.2446,6.18569,5.13856,6.31578,5.40024
1624,3.30983,2.83067,2.2102,1.75293,3.73409,3.26298,3.81801,3.45313,4.77393,4.04176,3.51766,2.95943,4.86956,3.93342,4.27787,3.43864,5.46319,3.64078,5.96012,4.37784,5.38246,3.01823,5.70882,3.17453,5.9671,5.63808,5.62466,5.34557,4.24343,3.86692,4.70489,4.43831,2.94926,2.70239,2.9674,2.72076,2.20588,1.92519,2.34594,2.04706,5.03222,3.52622,5.00758,4.0035,6.83707,5.84647,7.1895,6.36248
1629,3.25454,2.73053,2.3197,1.81644,3.43871,3.03176,3.4821,3.16722,5.45859,4.57592,4.02715,3.35103,4.89674,4.06872,4.22831,3.45832,5.13528,3.01548,5.32714,3.25857,5.36369,2.90298,5.54992,2.88763,6.03233,5.70784,5.6577,5.38399,4.37692,3.98412,4.75784,4.47392,2.95079,2.74386,3.13895,2.91576,2.42775,2.19731,2.77888,2.54254,4.90021,3.49933,4.85942,3.93085,6.72342,5.63494,6.93711,6.07649
1634,3.00385,2.56029,1.90585,1.56824,4.05702,3.53494,4.16544,3.73271,5.77984,4.91196,4.21764,3.5637,5.03738,4.18418,4.58125,3.80786,5.12252,3.17561,5.38373,3.60865,5.19474,2.86853,5.36368,2.92479,5.70032,5.44226,5.43403,5.21491,4.0941,3.75144,4.58253,4.349,4.51533,4.00245,4.68733,4.13533,3.57175,3.10697,4.00993,3.47891,5.33348,3.94941,5.31395,4.52734,6.30654,5.41665,6.6061,5.79565
1639,2.68401,2.28652,1.97109,1.59324,3.68523,3.25625,3.77034,3.44853,5.44283,4.69939,4.2037,3.60977,4.65007,3.85515,4.13066,3.32114,5.47082,3.54662,5.83752,4.13917,5.52336,3.21167,5.83945,3.42729,5.92759,5.6207,5.65511,5.38577,4.35664,3.96662,4.85439,4.57376,3.22567,2.84035,3.30702,2.9375,2.49732,2.11422,2.74109,2.34111,5.93697,4.24535,6.08317,4.94044,5.56755,4.68998,5.64167,4.90336
1644,3.16505,2.99265,1.94653,1.80563,3.28849,2.94294,3.5467,3.26082,4.69479,3.94827,3.59084,3.08674,4.76472,3.98328,4.41524,3.64092,5.29422,3.22681,5.57121,3.66225,5.43269,2.92701,5.62595,2.9662,6.02625,5.70766,5.7087,5.43431,4.34306,3.95187,4.81606,4.53883,3.39529,2.94284,3.68554,3.2077,3.13722,2.6945,3.51804,3.01415,5.39834,3.66394,5.22169,4.19852,5.78538,4.88178,6.03575,5.34175
1649,2.99878,2.82867,1.93976,1.77022,2.71989,2.40098,2.65395,2.39108,5.48617,4.50852,4.12318,3.38642,5.00787,4.25208,4.29142,3.61811,5.47884,3.46742,5.9146,4.09295,5.55837,3.16954,5.95232,3.41356,6.08937,5.738,5.69799,5.39892,4.27881,3.85303,4.71233,4.40049,3.60768,2.94858,3.63204,3.04154,2.93756,2.25586,3.0615,2.41589,5.98485,4.09461,5.97839,4.63136,6.88779,5.91849,7.4377,6.67362
1654,2.77654,2.42606,1.84315,1.4972,3.81616,3.18592,3.86336,3.32892,5.94223,4.74121,4.59057,3.60656,5.34295,4.38904,4.53676,3.54956,5.49784,3.62306,5.98028,4.4543,5.57099,3.26881,5.93497,3.60565,6.01364,5.7192,5.69213,5.44496,4.23117,3.87256,4.72935,4.48466,3.34982,3.0205,3.60934,3.25851,2.7436,2.43282,3.16764,2.81663,5.70671,3.79853,5.55132,4.3539,5.93383,4.77702,6.17841,5.19391
1659,2.76394,2.51884,1.90481,1.64798,3.64713,3.33983,3.8057,3.52132,5.2101,4.4582,3.87362,3.34565,5.73046,4.71998,5.29931,4.2686,5.43051,3.53489,5.7457,4.14556,5.48058,3.1943,5.81839,3.55237,6.46702,6.0671,6.28041,5.94265,4.8586,4.40144,5.41163,5.0767,3.2792,2.85374,3.46102,3.08352,2.71118,2.29965,3.00883,2.6281,6.52767,4.6066,6.72037,5.44705,5.81984,4.90794,5.88882,5.1232
1664,3.16221,2.93037,2.18411,2.03672,3.45524,3.07342,3.57967,3.26957,5.53328,4.77514,4.06164,3.46099,5.74232,4.78427,5.11021,4.19089,5.76361,3.97362,6.31008,4.86955,5.51925,3.22371,5.89213,3.56073,5.84999,5.60546,5.54098,5.3281,4.0386,3.74125,4.51907,4.31093,3.0355,2.85303,3.03542,2.89117,2.31627,2.11117,2.48872,2.3378,5.27351,3.68002,5.12111,4.16087,6.12504,4.95716,6.20422,5.27134
1669,3.52659,3.20862,2.36244,2.07834,4.44048,3.81887,4.6353,4.102,5.86845,4.95869,4.27545,3.64817,5.75333,5.02168,5.32105,4.54314,5.56554,3.77136,6.06884,4.51238,5.45307,3.12337,5.78848,3.29947,6.08918,5.74988,5.75331,5.44442,4.50325,4.07482,4.98289,4.68235,4.09095,3.51243,4.25685,3.69474,3.26155,2.72446,3.65948,3.10491,5.01933,3.34907,4.70007,3.80218,5.68024,4.52475,5.78239,4.83921
1674,3.36715,3.00883,2.27135,1.97916,3.66227,3.35213,3.89589,3.6272,5.13152,4.62481,3.87925,3.64109,5.64977,4.85435,5.02594,4.30181,5.99184,3.87319,6.36986,4.62369,5.86515,3.16094,6.07328,3.2492,5.95796,5.67446,5.61169,5.36555,4.19465,3.81503,4.63895,4.38305,3.47064,3.10351,3.5635,3.16678,2.83713,2.47149,3.09527,2.68046,5.17537,3.5956,5.03737,4.01503,5.33069,4.28615,5.29847,4.37436
1679,3.14796,2.64061,2.06209,1.54436,3.57332,3.2052,3.62768,3.27631,5.82128,4.97874,4.22137,3.66559,5.40279,4.70542,4.80551,4.12821,5.5198,3.72163,5.9575,4.56355,5.37701,3.04606,5.60644,3.32891,5.79763,5.54493,5.43128,5.21646,3.99397,3.66967,4.41281,4.19157,3.5377,3.2921,3.75561,3.51062,2.92063,2.73941,3.28639,3.09215,5.07089,3.25779,4.76782,3.62639,4.99113,3.98364,4.97571,4.10458
1684,3.8021,3.24858,2.46946,1.97891,3.06917,2.91465,3.25079,3.09029,4.68555,4.08226,3.55045,3.13604,5.09672,4.556,4.7724,4.21643,5.76435,3.80464,6.23783,4.63595,5.71646,3.26022,6.04554,3.53457,5.91362,5.59128,5.60965,5.31884,4.22785,3.81392,4.66593,4.34406,2.9445,2.77701,3.13281,2.97034,2.58575,2.46374,2.90047,2.76288,4.93556,3.2836,4.45463,3.41676,5.6156,4.7118,5.61673,4.84333
1689,2.51624,2.25182,1.75964,1.50951,3.30693,2.98536,3.47316,3.20582,5.14686,4.31154,3.9207,3.31305,5.09608,4.54311,4.34398,3.8957,5.8043,3.98803,6.24897,4.74634,5.57572,3.1799,5.82144,3.3406,5.98986,5.64697,5.63682,5.34252,4.29174,3.86606,4.74493,4.43919,2.74973,2.42836,2.83023,2.51605,2.41937,2.10711,2.63107,2.30733,4.61266,2.93188,4.2658,3.27971,5.43165,4.61026,5.56009,4.92333
1694,4.46286,4.02747,3.0863,2.82102,3.74476,3.09977,3.85919,3.37387,4.75302,4.00775,3.51924,2.93015,5.59722,4.72819,5.0557,4.38434,5.59654,3.55494,5.92301,4.1415,5.61223,3.11455,5.82378,3.15038,5.99396,5.65981,5.6991,5.38768,4.40042,3.99181,4.87862,4.5515,3.50545,3.42351,3.71345,3.61714,3.03319,2.98361,3.3973,3.33022,4.92051,3.18192,4.66174,3.56751,5.37425,4.49474,5.58451,4.90176
1699,3.65359,3.03645,2.26484,1.70871,3.09584,2.56756,3.20375,2.7762,5.01076,4.1716,3.63925,3.02116,5.37411,4.65512,4.62891,4.06023,5.33996,3.45147,5.64675,3.98921,5.24883,2.954,5.39945,3.07183,5.66555,5.39798,5.35388,5.09172,4.08595,3.74043,4.57666,4.29974,3.0048,2.51475,3.11189,2.65564,2.72815,2.20405,2.90524,2.40223,5.96753,4.40715,5.94949,4.95475,5.46223,4.64996,5.54857,4.90631
1704,3.90635,3.53114,2.82527,2.62072,3.3874,2.88007,3.53917,3.15486,5.64165,4.80432,4.04896,3.46279,4.53329,4.05192,3.7455,3.40118,5.52162,3.75456,5.90611,4.46606,5.37616,3.10184,5.58503,3.26893,5.35895,5.17068,5.04932,4.83999,3.84981,3.57286,4.33669,4.10432,3.46071,3.22453,3.72295,3.5108,2.7348,2.54076,3.17829,2.99845,4.91314,3.22291,4.35219,3.45792,5.74831,4.78937,5.93982,5.08921
1709,3.09896,2.62687,2.3006,1.91841,3.43666,3.0458,3.60338,3.26363,5.21383,4.30111,3.8036,3.04059,5.50951,4.57781,4.88387,4.06496,5.72651,3.72265,6.06625,4.32021,5.64965,3.13282,5.89424,3.20872,5.55691,5.42063,4.97858,4.82709,3.54738,3.31214,4.03582,3.8712,2.36672,1.95711,2.47137,2.10271,2.17759,1.79252,2.3685,2.01613,4.8164,3.30519,4.43892,3.57446,5.48436,4.71244,5.39515,4.85725
1714,3.48575,2.95318,2.20802,1.67521,3.41656,3.18358,3.59291,3.37939,5.93905,4.92585,4.51166,3.62753,5.52916,4.59398,4.76065,3.82569,5.76025,3.90294,6.19739,4.6796,5.61688,3.23136,5.84439,3.36438,6.00387,5.66613,5.55746,5.23892,4.23042,3.76017,4.66448,4.30161,2.85908,2.59575,2.93157,2.65617,2.28941,2.0361,2.5463,2.26037,4.98475,3.29347,4.66059,3.63821,5.4267,4.40769,5.30012,4.44599
1719,3.26208,2.81294,2.09152,1.5933,4.19095,3.73762,4.4738,4.06345,4.90553,4.17824,3.66028,3.20331,5.52981,4.5977,5.0105,4.00546,5.77535,3.85615,6.09024,4.51681,5.54159,2.97767,5.74765,3.12219,5.61054,5.45113,5.18646,4.9999,3.78808,3.57465,4.31247,4.14409,3.15334,2.74404,3.31067,2.90267,2.86637,2.47667,3.19117,2.78776,5.38077,3.64363,5.22886,4.18864,6.30326,5.16058,6.27666,5.42192
1724,2.86878,2.62232,2.0431,1.85205,3.58076,3.22699,3.75988,3.4509,5.64669,4.6574,4.2693,3.5453,5.54491,4.72922,4.84513,4.0867,5.98459,4.05446,6.3481,4.75954,5.73369,3.21007,5.98272,3.34874,6.32403,6.01478,5.87527,5.60902,4.47942,4.14392,4.96286,4.73842,2.85562,2.4168,2.90067,2.52971,2.41816,1.96897,2.58374,2.20402,5.3887,3.75287,5.2243,4.28039,5.75882,4.72008,5.73744,4.89261
1729,3.33447,3.06484,2.26309,2.0298,2.98016,2.68738,3.09386,2.83374,5.82,4.78293,4.1445,3.40071,5.02944,4.50421,4.40463,3.81358,5.85739,3.96767,6.28022,4.70092,5.62155,3.13166,5.90551,3.29296,6.44457,6.02336,5.99007,5.63864,4.69669,4.20851,5.12237,4.77816,2.93039,2.49926,3.03175,2.66016,2.4035,1.99477,2.63685,2.2566,4.58821,3.13233,4.31156,3.29163,4.82826,3.81982,4.68805,3.98891
1734,3.26708,2.72048,2.14064,1.63048,3.00545,2.78786,3.18703,2.97692,5.48493,4.60828,4.10814,3.45837,5.07839,4.23264,4.30131,3.39375,5.78276,3.94574,6.15758,4.66877,5.57286,3.16751,5.8084,3.36664,6.34614,5.96981,5.80993,5.46446,4.60993,4.11027,4.98846,4.59643,4.39499,3.56393,4.3955,3.67951,3.66523,2.72449,3.68059,2.81953,5.18375,3.46672,4.92416,3.84482,5.32529,4.21306,5.33877,4.55023
1739,3.05211,2.75309,1.99896,1.76633,3.00913,2.73486,3.17017,2.93811,5.20229,4.39657,3.88382,3.22602,5.62799,4.48182,5.04412,3.93391,5.69041,3.82389,6.12478,4.58327,5.52834,3.12475,5.84079,3.36373,6.42898,5.95915,5.92391,5.48697,4.72293,4.15084,5.09113,4.6127,3.68821,2.92551,3.60264,2.884,3.38882,2.46191,3.36332,2.49348,5.15298,3.38092,4.90958,3.81398,5.93931,4.79534,5.83988,4.99627
1744,3.42726,3.22358,2.41207,2.25376,3.28293,3.05147,3.44217,3.21851,6.29178,5.27293,4.6543,3.83415,5.63955,4.62953,4.98779,4.01221,5.88974,3.96017,6.32043,4.76904,5.68572,3.19049,6.02479,3.49333,6.34757,5.99105,5.88698,5.55336,4.56259,4.11248,5.03527,4.67794,3.85661,3.32372,3.83268,3.34449,3.22633,2.56028,3.32906,2.74324,5.3752,3.85435,5.03056,4.27058,6.22887,5.38098,6.41768,5.84119
1749,3.26966,2.91629,2.30732,2.00003,3.65058,3.27648,3.82085,3.53226,6.25671,5.32072,4.51911,3.81342,5.98738,4.88493,5.39962,4.31001,5.83461,3.9993,6.2527,4.7196,5.65638,3.2698,5.9396,3.46398,6.89047,6.4206,6.50217,6.08165,5.26501,4.74017,5.78353,5.38512,4.28042,3.28956,4.06112,3.28181,3.63624,2.46486,3.43136,2.48477,5.48349,3.7946,5.28877,4.27422,5.91076,5.09797,5.96582,5.37158
1754,3.16991,2.93611,2.26407,2.06806,3.19641,2.83132,3.30479,2.97538,5.96763,4.96601,4.51996,3.77968,5.10473,4.49552,4.51502,3.8539,5.65873,3.92279,6.0987,4.65377,5.4268,3.11453,5.71853,3.29606,6.5177,6.0742,5.97111,5.56906,4.75929,4.23098,5.1807,4.77586,3.30373,2.58205,3.09609,2.53821,3.0986,2.27615,2.89706,2.23146,5.38491,3.85831,5.20166,4.33195,5.37881,4.47012,5.38994,4.76016
1759,2.65325,2.44214,1.7776,1.66059,2.71131,2.37686,2.63559,2.37305,5.53063,4.58371,4.19127,3.43504,5.04714,4.54613,4.39907,3.86018,5.70694,4.04439,6.29274,4.94078,5.53051,3.40679,6.04718,3.9553,6.22905,5.87679,5.72321,5.40873,4.3735,3.93634,4.77782,4.44501,3.988,3.24919,3.82969,3.21682,3.34237,2.44072,3.19795,2.4241,5.69965,4.25565,5.62614,4.75818,5.43008,4.65227,5.60798,4.98612
1764,3.39575,3.01119,2.19874,1.92985,3.02666,2.66903,3.15529,2.85515,4.6538,3.89391,3.52162,2.94661,4.67677,4.07074,3.82915,3.18901,5.5075,3.71155,6.00997,4.46949,5.34031,2.93681,5.74813,3.28034,6.25991,5.90692,5.72384,5.41161,4.33274,3.86412,4.75418,4.41866,4.22263,3.30363,4.26109,3.46385,3.83365,2.85578,3.90041,3.02483,6.32298,4.93526,6.69141,5.71914,5.25183,4.43793,5.20084,4.51298
1769,3.2209,2.88233,2.18329,1.90459,3.35021,2.92882,3.51034,3.15091,5.28281,4.46314,4.04806,3.43179,5.42144,4.56436,4.66599,3.80941,5.80064,3.96559,6.18509,4.63549,5.53283,3.0854,5.7621,3.20678,6.6203,6.124,6.21178,5.80536,5.01872,4.4278,5.49389,5.07982,3.88425,3.25291,3.82393,3.22178,3.27763,2.54394,3.28458,2.53387,5.91755,4.63907,6.20818,5.40487,5.10227,4.2127,4.88818,4.20226
1774,2.99079,2.6708,2.38509,2.1898,2.68102,2.4043,2.82806,2.57971,5.46937,4.6937,3.87534,3.29805,5.09667,4.48819,4.39993,3.82386,5.72156,3.89432,6.25333,4.66992,5.56405,3.17651,6.00835,3.48628,6.39975,5.99322,5.89199,5.5372,4.62727,4.11709,5.03248,4.65329,3.61863,2.92816,3.43867,2.8128,3.21523,2.44784,3.11539,2.37499,5.86511,4.27895,5.71606,4.6679,5.48526,4.48775,5.30273,4.62479
1779,2.80168,2.62701,1.80741,1.62425,2.84463,2.55845,3.00698,2.73651,4.99749,4.37494,3.69068,3.25895,5.36057,4.69231,4.81581,4.11415,5.67516,3.95541,6.11796,4.79867,5.37876,3.11056,5.65808,3.38337,6.27711,5.95669,5.78597,5.50335,4.43797,4.01488,4.88092,4.57848,3.34652,2.55727,3.17487,2.46954,3.07124,2.1312,2.90185,2.02016,5.77038,4.1017,5.50752,4.44295,4.66778,3.6544,4.43512,3.71861
1784,3.29085,3.02436,2.03614,1.77968,3.59756,3.35582,3.84664,3.63589,4.41579,3.73639,3.33878,2.83197,5.6365,4.86588,5.00589,4.30571,5.66436,3.87762,6.11384,4.58527,5.43702,3.07178,5.74732,3.24108,6.2449,5.92734,5.73246,5.45891,4.3523,3.95512,4.79982,4.52779,3.76716,3.09863,3.63004,2.9932,3.24018,2.41227,3.15239,2.33817,5.84745,4.31368,5.60912,4.52662,4.91526,3.94808,4.82067,4.13914
1789,3.05521,2.78962,2.03954,1.82106,3.11796,2.91627,3.28838,3.1157,5.24171,4.5685,4.03968,3.62074,4.63316,4.03856,3.74553,3.18014,5.75575,3.93964,6.19182,4.65218,5.5857,3.19093,5.931,3.43405,6.14669,5.82373,5.57972,5.30685,4.25151,3.82558,4.67965,4.39476,3.74632,2.97015,3.62439,2.89515,3.45306,2.53663,3.37673,2.51359,5.81359,4.48892,5.29599,4.40184,5.60179,4.84793,5.75312,5.07689
1794,3.36478,2.88994,2.13846,1.73051,3.42693,3.0507,3.47711,3.1703,6.2257,5.12521,4.65463,3.82084,5.27142,4.44395,4.45786,3.74133,5.73119,4.00422,6.20165,4.82558,5.49419,3.25285,5.75857,3.44228,6.59797,6.14874,6.13111,5.73563,4.80584,4.26227,5.30276,4.89686,3.49745,3.0767,3.48283,3.06569,3.13613,2.61756,3.11977,2.59554,5.98657,4.69708,5.66643,4.72748,5.13091,4.24883,4.87869,4.21104
