Snap,x1mis_allha,x1mis_ntha,x1mis_allbb,x1mis_ntbb,x2jxq_allha,x2jxq_ntha,x2jxq_allbb,x2jxq_ntbb,x1f5g_allha,x1f5g_ntha,x1f5g_allbb,x1f5g_ntbb,x2l8f_allha,x2l8f_ntha,x2l8f_allbb,x2l8f_ntbb,x1zih_allha,x1zih_ntha,x1zih_allbb,x1zih_ntbb,x1zihstem_allha,x1zihstem_ntha,x1zihstem_allbb,x1zihstem_ntbb,x1szy_allha,x1szy_ntha,x1szy_allbb,x1szy_ntbb,x1szystem_allha,x1szystem_ntha,x1szystem_allbb,x1szystem_ntbb,x2koc_allha,x2koc_ntha,x2koc_allbb,x2koc_ntbb,x2kocstem_allha,x2kocstem_ntha,x2kocstem_allbb,x2kocstem_ntbb,x1d20_allha,x1d20_ntha,x1d20_allbb,x1d20_ntbb,x2hkb_allha,x2hkb_ntha,x2hkb_allbb,x2hkb_ntbb
996,3.292,2.89645,2.27244,2.00421,3.36575,3.06694,3.48508,3.18081,3.06767,2.65108,2.41432,2.11471,3.85688,3.35344,3.43255,3.10722,4.36689,3.77973,5.38033,4.78984,4.09975,3.24469,4.94131,3.7725,4.03395,4.05149,3.60686,3.56359,2.58433,2.46675,2.98983,2.92566,2.90899,2.87584,3.05511,3.01812,2.48544,2.45871,2.72355,2.70127,5.51599,3.43668,5.07732,3.98644,3.83485,3.07759,3.88306,3.40009
997,3.17507,2.77054,2.1698,1.83326,3.27369,2.95027,3.35869,3.05384,3.13078,2.76279,2.64612,2.36435,3.52547,2.96732,3.1069,2.67046,4.28975,3.63955,5.11415,4.58959,4.09065,3.14128,4.7611,3.63371,4.10366,4.14785,3.74611,3.72978,2.53297,2.45676,3.02561,2.9864,3.31679,3.30451,3.51367,3.48635,2.74089,2.71335,3.03955,3.01559,5.6461,3.5501,5.35249,4.15323,4.13806,3.57992,4.38667,4.08563
998,3.03012,2.79345,2.01942,1.77602,2.84859,2.58337,2.89451,2.63659,3.41089,2.86643,2.79506,2.34397,3.73449,3.22292,3.37057,2.98274,4.45229,3.93186,5.32227,4.90953,4.23864,3.47572,4.84408,3.83849,4.02771,4.10449,3.83743,3.86286,2.65849,2.66872,3.16139,3.18445,2.88085,2.71688,2.94875,2.82704,2.4914,2.28212,2.63775,2.50248,5.39518,3.32591,4.97547,3.91687,4.09124,3.65542,4.25094,4.07092
999,3.56001,3.16594,2.27465,1.92552,2.31396,2.01892,2.30568,2.02834,2.90892,2.4477,2.33933,1.95111,3.74962,3.26787,3.38949,3.04188,4.47901,3.85789,5.29933,4.82893,4.21407,3.31918,4.84593,3.80475,4.19797,4.20904,4.15332,4.12466,2.98431,2.89887,3.47469,3.43009,3.16072,3.04194,3.39566,3.24351,2.81364,2.71206,3.21144,3.07448,5.6775,3.85603,5.45247,4.4499,3.77981,3.39302,3.94538,3.79015
1000,3.5022,3.22796,2.49285,2.2259,2.42577,2.32992,2.38804,2.2668,3.27195,2.68623,2.59154,2.12145,3.76239,3.25118,3.45366,3.10359,4.17848,3.62915,5.19797,4.57497,3.95782,3.10384,4.77402,3.63068,4.0236,4.12173,3.92106,3.96258,2.81742,2.82932,3.30554,3.33255,3.43011,3.30777,3.68709,3.57735,3.00225,2.88517,3.44201,3.35503,6.12835,4.44801,6.11659,5.14829,3.84122,3.33304,3.91928,3.69959
1001,3.29561,2.96405,2.22549,1.95591,2.76201,2.48926,2.75988,2.51593,3.31637,2.69838,2.639,2.14667,3.91192,3.47549,3.61893,3.32985,4.39013,3.94607,5.39807,5.04442,4.07647,3.34117,4.81301,3.79924,3.75231,3.80318,3.47386,3.48824,2.37213,2.29454,2.75799,2.73957,3.34513,3.21399,3.66695,3.51505,2.86635,2.7916,3.36911,3.25894,6.3546,4.45618,6.29619,5.24268,3.94489,3.20135,4.08302,3.6155
1002,3.33119,3.07878,2.13104,1.90739,3.60972,3.12989,3.72867,3.32267,3.85429,3.093,2.89647,2.38848,4.00318,3.44531,3.76279,3.40065,4.49026,3.93049,5.39783,4.97289,4.20745,3.38633,4.812,3.81249,3.58613,3.69839,3.36473,3.41197,2.28648,2.32796,2.76785,2.79987,3.41845,3.41937,3.52726,3.48776,2.63133,2.63042,2.93041,2.89084,5.74387,3.5485,5.35766,4.12992,3.91688,3.0439,3.95725,3.39388
1003,2.9272,2.71989,1.91826,1.69705,3.74076,3.2973,3.98539,3.59634,4.01931,3.5041,2.92813,2.49796,4.11343,3.54483,3.75986,3.40772,4.4528,3.78081,5.20405,4.66264,4.23698,3.32584,4.81247,3.78428,3.40712,3.497,3.20576,3.24141,2.1818,2.15242,2.55626,2.54599,3.06729,2.88065,3.23707,2.99061,2.39261,2.24116,2.74042,2.50041,6.17567,4.0334,6.08008,4.77721,3.53676,2.75077,3.57017,3.12179
1004,2.79338,2.53521,1.95425,1.74891,3.24848,3.02103,3.48549,3.27431,4.17359,3.73795,3.19985,2.88027,3.59591,3.08197,3.07461,2.70581,4.54682,3.98913,5.3759,4.98713,4.23924,3.44487,4.73669,3.84905,3.84593,3.92787,3.56123,3.58731,2.40844,2.31601,2.77218,2.74533,3.23332,3.08931,3.35523,3.19223,2.28036,2.17502,2.56624,2.41082,5.98737,3.82108,5.7888,4.51477,3.61758,3.02448,3.70519,3.33763
1005,2.90139,2.68819,2.09768,1.97402,3.30525,3.04311,3.46811,3.21791,4.16569,3.51557,3.19131,2.74406,3.16833,2.74046,2.7293,2.37251,4.20338,3.72311,4.98317,4.61992,3.78927,3.07957,4.27827,3.514,3.84359,3.95234,3.61179,3.64404,2.353,2.38623,2.81768,2.84145,3.14585,2.95835,3.28553,3.01797,2.45437,2.29161,2.8281,2.55123,5.83258,3.84531,5.68758,4.54194,3.34049,2.66061,3.37301,2.95797
1006,2.66346,2.4143,1.91241,1.61228,2.81346,2.64735,2.99039,2.82547,4.28055,3.72169,3.22815,2.81844,3.31335,2.72954,2.90674,2.4209,4.47669,3.93644,5.3421,4.8804,4.03244,3.18639,4.69799,3.59069,4.18428,4.23029,3.95951,3.92501,2.75294,2.66737,3.16031,3.09099,2.69964,2.54602,2.83543,2.65565,2.23668,2.13613,2.53996,2.39546,5.79234,3.64661,5.49836,4.26181,3.503,2.66444,3.6098,2.98716
1007,2.80743,2.50989,1.94734,1.74463,3.32664,2.99271,3.49595,3.19588,4.16136,3.497,3.17085,2.59237,3.44145,2.74679,2.83958,2.34105,4.30721,3.69258,5.32761,4.75217,4.00447,3.04514,4.82575,3.63283,4.18173,4.21465,4.10722,4.09365,2.93473,2.86794,3.39692,3.36696,3.5027,3.34687,3.74447,3.54032,2.84666,2.75058,3.31918,3.16088,5.51153,3.45415,5.18683,3.99827,3.64206,3.08311,3.70987,3.35129
1008,2.49723,2.23078,1.87711,1.62748,3.5584,3.24341,3.82228,3.54942,4.16475,3.59009,3.31689,2.85503,3.45963,2.78495,2.89282,2.4786,4.44607,3.9043,5.43316,4.98175,4.13275,3.30115,4.81414,3.75536,4.2239,4.24429,3.97402,3.92431,2.85809,2.77095,3.25994,3.1835,3.26979,3.15317,3.41106,3.23426,2.38254,2.29657,2.68482,2.50747,5.82557,3.6099,5.39843,4.19613,3.45533,2.71286,3.4019,2.92019
1009,2.87589,2.47079,2.062,1.71111,3.45404,2.96148,3.5733,3.17466,3.82962,3.35982,2.92545,2.51665,3.36946,2.87459,2.88271,2.53175,4.36541,3.92109,5.29971,4.9629,3.93017,3.22083,4.5277,3.72868,4.0016,4.07413,3.75326,3.75305,2.64209,2.60848,3.09136,3.06692,2.51462,2.45666,2.60699,2.52717,1.70098,1.64724,1.91807,1.84313,5.94794,3.79607,5.65952,4.41984,3.62222,3.22298,3.77779,3.56682
1010,2.77901,2.49818,1.77052,1.55876,3.8667,3.40379,4.14487,3.7827,3.75804,3.14187,2.94375,2.37703,3.44328,2.96111,2.96546,2.59273,4.41363,3.88025,5.3807,4.95582,4.10421,3.28906,4.70003,3.82714,3.95956,4.09554,3.57553,3.63606,2.47531,2.51477,2.85391,2.89117,2.93516,2.84498,3.11335,2.99868,2.26831,2.21488,2.52519,2.44002,5.70967,3.58701,5.3198,4.11739,3.64764,3.13094,3.74837,3.45233
1011,2.97574,2.58392,1.94435,1.58361,3.80514,3.29652,3.94242,3.53924,4.32743,3.56132,3.32738,2.64029,3.19601,2.6999,2.761,2.34826,4.45345,3.849,5.34545,5.01455,4.0748,3.19167,4.44355,3.76366,3.76234,3.86581,3.41589,3.45551,2.34079,2.31573,2.70487,2.71471,2.91002,2.74341,3.11509,2.91919,2.38465,2.25252,2.69154,2.51396,5.64902,3.63084,5.3616,4.22472,3.63705,3.01051,3.63723,3.33862
1012,3.15805,2.62182,2.12293,1.5524,3.68084,3.31786,3.87915,3.58079,4.20629,3.59435,3.22156,2.75531,3.19072,2.56161,2.66276,2.06151,4.73354,3.81654,5.52989,4.88158,4.4296,3.12321,4.85134,3.64341,4.01468,4.09071,3.7041,3.70965,2.63143,2.58988,3.04171,3.02982,3.34406,3.11353,3.63782,3.34131,2.70954,2.52423,3.17343,2.89077,5.55738,3.44995,5.19421,4.07162,3.94423,3.24332,3.8659,3.55137
1013,2.84158,2.39681,2.02197,1.56039,3.18009,2.92843,3.39066,3.16416,4.44313,3.66606,3.46304,2.81599,3.36317,2.66837,2.85803,2.32695,5.16012,3.99815,5.91367,5.03414,4.98917,3.35162,5.40333,3.78255,4.21525,4.25324,3.94489,3.89449,2.83794,2.73755,3.2211,3.14775,3.13668,2.93296,3.26877,3.02656,2.32172,2.14589,2.57385,2.31478,5.76095,3.64238,5.48208,4.29112,3.91138,3.13313,4.01405,3.58558
1014,3.02129,2.64453,2.02358,1.71688,3.09681,2.82538,3.24912,3.01947,4.74964,3.9471,3.53549,2.89117,3.32277,2.74905,2.82881,2.42031,4.89564,3.7189,5.63584,4.54754,4.78285,3.22036,5.43143,3.72683,4.49322,4.52708,4.26125,4.19138,3.24244,3.08565,3.7223,3.58871,3.39192,3.13063,3.6733,3.36906,2.72975,2.52423,3.17548,2.89633,6.13264,3.94434,5.92525,4.61993,3.66961,3.11932,3.85374,3.58732
1015,3.31402,2.94738,2.09869,1.7834,3.05675,2.87718,3.24226,3.08739,4.65906,3.98775,3.43941,2.83656,3.28575,2.70673,2.67832,2.16014,4.73967,3.71772,5.48263,4.4069,4.60518,3.206,5.29365,3.57908,4.375,4.37898,4.23904,4.17689,3.22084,3.11364,3.70739,3.62833,2.84182,2.80886,2.92141,2.84958,2.15818,2.15619,2.35117,2.29859,5.93825,3.93023,5.78862,4.65747,3.94653,3.06834,4.16869,3.61096
1016,3.52121,3.01744,2.31456,1.80914,2.6832,2.50955,2.8593,2.68503,4.00208,3.34629,3.04612,2.48413,3.41334,2.82022,2.82786,2.38476,5.02727,3.71393,5.53691,4.60892,4.91453,3.22134,5.13433,3.67834,4.32438,4.34726,4.15515,4.10279,3.12801,3.04847,3.57742,3.50914,2.83728,2.70654,3.01372,2.8309,2.35767,2.27573,2.69919,2.54829,6.07769,3.96427,5.80772,4.62367,3.93471,3.07383,4.15121,3.56194
1017,3.00179,2.61703,1.93098,1.52543,2.43561,2.23836,2.52746,2.33837,4.10779,3.32887,3.24451,2.6006,3.5256,2.7617,2.93857,2.39515,4.95313,3.92592,5.62026,4.74541,4.85184,3.52208,5.34131,3.97822,4.07211,4.09149,3.83077,3.77745,2.75795,2.67885,3.16268,3.08496,2.87995,2.80545,3.18712,3.03269,2.35509,2.26987,2.80919,2.6467,5.88002,3.77047,5.63673,4.46166,4.37986,3.66476,4.66507,4.26016
1018,3.16016,2.69847,2.06261,1.56832,2.30711,2.17694,2.42227,2.28105,3.99058,3.14278,3.25347,2.46944,3.52361,2.81204,2.89579,2.32101,4.99229,3.86918,5.65572,4.77321,4.84114,3.27271,5.19692,3.72444,3.75776,3.79296,3.57316,3.54922,2.54102,2.47412,2.95925,2.90687,2.68885,2.7151,2.72007,2.73333,2.04346,2.06609,2.17868,2.19128,5.94352,3.91863,5.75433,4.66102,4.67135,3.79891,5.00266,4.46633
1019,2.66792,2.38047,1.87011,1.5852,2.57126,2.34673,2.66436,2.43315,3.75518,2.98521,2.98105,2.32508,3.33977,2.69345,2.78736,2.27061,4.93966,3.79806,5.7141,4.83528,4.7959,3.27625,5.24181,3.72125,3.91024,3.93333,3.83619,3.8078,2.70513,2.6695,3.14626,3.11705,2.83299,2.72091,2.96513,2.81106,2.26025,2.17596,2.51902,2.37522,5.9617,3.91528,5.77596,4.62913,4.66459,3.76794,4.94119,4.42131
1020,3.13794,2.79326,2.10589,1.80293,2.5495,2.28932,2.71183,2.48838,3.34862,2.68419,2.60852,2.00967,3.3057,2.75965,2.88838,2.4705,4.64219,3.64305,5.35581,4.59946,4.43217,3.01669,4.84497,3.54593,4.14106,4.1122,3.99893,3.93224,2.77488,2.66952,3.16792,3.09563,2.7896,2.67533,2.89685,2.77342,2.05706,1.95601,2.25621,2.13122,6.54489,4.5559,6.3884,5.33727,4.23751,3.2664,4.37047,3.78757
1021,3.0148,2.70511,2.14117,1.8965,2.38371,2.22127,2.57601,2.43645,4.01651,3.28044,3.28259,2.65509,3.50613,2.9205,3.01943,2.55753,4.90997,3.85569,5.82831,4.99215,4.7365,3.22217,5.38691,3.75852,3.84109,3.85872,3.72326,3.69775,2.37739,2.35367,2.74796,2.72165,2.83729,2.77758,2.94627,2.84605,1.96543,1.93739,2.19007,2.10586,6.63671,4.65314,6.60904,5.5334,4.60624,3.87953,4.75419,4.30217
1022,2.63555,2.33801,1.90606,1.57015,2.55845,2.33207,2.64703,2.43649,4.48744,3.69837,3.57517,2.87216,3.64354,2.91688,3.08685,2.58008,5.26445,3.87542,5.92106,4.75293,5.16589,3.32694,5.58627,3.66197,3.85809,3.91038,3.71656,3.72115,2.46977,2.48557,2.86299,2.8688,3.60902,3.4599,3.84599,3.64729,2.78941,2.71314,3.18625,3.03787,6.25594,4.31593,6.22207,5.16783,4.4784,3.88062,4.37004,4.01273
1023,2.78365,2.48805,1.9172,1.61769,2.75189,2.56376,2.87553,2.69774,4.63555,3.75182,3.75682,2.93357,3.38257,2.57748,2.82157,2.17268,5.05109,3.81122,6.01884,4.94197,4.93014,3.24061,5.61975,3.82848,4.12234,4.13849,4.02269,3.99518,2.74276,2.67279,3.17288,3.12822,3.31381,3.19618,3.53247,3.34461,2.49716,2.43942,2.90054,2.74801,6.46167,4.36046,6.38783,5.14937,4.34137,3.84492,4.26475,3.93045
1024,3.0273,2.64108,2.23025,1.79049,2.84034,2.5434,3.02856,2.80386,4.69294,3.82079,3.70603,2.9312,3.27424,2.55859,2.74208,2.11634,4.96059,3.73931,5.82295,4.71999,4.86745,3.22111,5.51429,3.69634,4.19806,4.18476,4.0594,4.02116,2.85204,2.72293,3.23834,3.16325,3.2048,3.10735,3.36723,3.21869,2.54294,2.5047,2.86393,2.74946,6.32923,4.29719,6.24743,5.12779,4.49714,3.71843,4.48141,3.98582
1025,3.21773,2.91545,2.06135,1.84337,2.97363,2.60296,3.14329,2.86424,3.88966,3.15986,3.20653,2.4872,3.35539,2.64075,2.78871,2.18525,4.73855,3.90421,5.57287,4.94582,4.5171,3.3434,5.10723,3.90725,3.82231,3.8106,3.79455,3.74022,2.66368,2.57553,3.04897,2.97864,3.05772,2.90646,3.25145,3.04944,2.35626,2.24603,2.66186,2.47162,5.97269,4.17072,5.94391,4.8905,4.59118,3.95573,4.71283,4.23446
1026,2.75758,2.51037,1.96771,1.7128,2.82891,2.61473,3.0026,2.82427,3.70364,3.06849,2.89908,2.29969,3.64954,2.93383,3.1052,2.53345,4.64897,3.84974,5.39422,4.84174,4.40447,3.29998,4.83318,3.69899,4.03731,4.03283,4.04978,3.98648,2.9046,2.81508,3.39387,3.30378,3.32158,3.23712,3.55464,3.40751,2.38183,2.34317,2.77728,2.65054,6.50358,4.53163,6.3444,5.22571,4.56257,3.79759,4.41513,3.8837
1027,3.31783,3.00744,2.37787,2.1969,2.97543,2.75533,3.08741,2.88746,3.7015,2.9849,2.9902,2.40141,3.77456,2.95418,3.11334,2.5097,5.38601,3.94356,6.15425,4.98401,5.33871,3.44261,5.86559,3.95685,4.05533,4.06799,3.92368,3.88791,2.814,2.72275,3.25078,3.1876,3.56758,3.40958,3.81264,3.60913,2.51824,2.43927,2.92548,2.76059,6.61697,4.79109,6.6257,5.59499,4.55508,3.68668,4.42723,3.84048
1028,3.34158,3.10181,2.31457,2.0871,2.51357,2.27834,2.55217,2.34192,3.98642,3.26264,3.36849,2.74128,3.77878,3.1036,3.14518,2.70681,4.87709,3.87357,5.88474,4.94826,4.59825,3.15022,5.34259,3.60563,3.86686,3.89389,3.76181,3.7392,2.50759,2.4381,2.9046,2.85119,3.15824,2.9383,3.26546,2.98576,2.3983,2.20303,2.64486,2.33022,6.43778,4.43829,6.25017,5.10222,4.3675,3.672,4.17403,3.72387
1029,2.62955,2.37393,1.91994,1.66023,2.50164,2.23801,2.67602,2.44191,3.98347,3.24569,3.24392,2.6356,3.65553,2.96518,2.98902,2.49984,4.93451,3.85028,5.86744,4.98822,4.60997,3.05211,5.23993,3.59929,3.8544,3.83157,3.70627,3.62458,2.51404,2.40224,2.86277,2.74715,3.41662,3.11427,3.65674,3.30578,2.65984,2.41598,3.12033,2.79514,6.80785,4.76557,6.72385,5.54038,4.14079,3.56533,3.78407,3.42916
1030,2.83002,2.61291,1.98374,1.77715,2.28068,2.12273,2.41302,2.26028,3.63862,2.94837,2.92262,2.33172,4.05049,3.2448,3.41364,2.91391,5.03533,3.87849,6.16163,5.0938,4.75421,3.11323,5.64998,3.68864,4.20027,4.11658,4.17497,4.06791,3.03121,2.84549,3.4675,3.33431,3.89726,3.51298,4.20363,3.82522,3.00109,2.71149,3.53124,3.21259,6.69553,4.66823,6.50443,5.39336,4.09621,3.47519,3.89705,3.43089
1031,2.68091,2.44806,1.86778,1.63235,2.66771,2.48183,2.78917,2.62429,3.98189,3.11182,3.15596,2.32733,3.87204,3.03643,3.23299,2.61939,4.99469,3.97208,5.96667,5.07336,4.69647,3.26821,5.49269,3.88183,4.41229,4.30977,4.4197,4.29934,3.1154,2.93534,3.61277,3.47225,3.58008,3.34841,3.86254,3.63448,2.78853,2.64022,3.28606,3.10793,6.82382,4.98193,6.81812,5.76734,3.94129,3.33004,3.66385,3.20604
1032,2.48162,2.21099,1.69087,1.46553,2.36325,2.24143,2.4442,2.33695,3.74707,3.00689,2.86316,2.25046,3.88595,3.16353,3.32518,2.86896,5.18373,3.92364,6.08057,4.99326,4.94543,3.21225,5.67435,3.82307,3.87528,3.85554,3.75704,3.71983,2.59072,2.48296,3.06204,3.0114,3.10105,2.96279,3.22904,3.08339,2.13384,2.02997,2.45217,2.31911,6.36589,4.46912,6.17345,5.09065,3.99396,3.35866,3.89477,3.44678
1033,2.97508,2.66655,1.93492,1.67743,2.21326,2.07535,2.20598,2.05682,3.89048,3.25384,2.99567,2.52385,3.87732,3.07108,3.34825,2.87033,4.83078,3.81954,5.74021,4.9399,4.57942,3.11129,5.2016,3.65219,3.83361,3.86935,3.80158,3.81139,2.66821,2.64019,3.07619,3.07804,2.80374,2.78583,2.8085,2.7398,1.93977,1.92628,2.12092,2.04664,5.90986,3.79487,5.51546,4.31255,4.21994,3.6887,4.19814,3.88557
1034,3.20061,2.65409,2.02913,1.46228,2.16465,1.93904,2.09388,1.89895,3.6832,3.15675,2.894,2.46615,4.17018,3.27902,3.73371,3.09524,4.74259,3.68861,5.72333,4.80795,4.63477,3.23404,5.36511,3.74532,3.8366,3.89442,3.62816,3.63852,2.46536,2.44676,2.85247,2.84447,3.03128,2.96227,3.07294,2.96531,2.12272,2.06638,2.45135,2.35063,5.95494,3.73286,5.52365,4.22886,4.75839,4.28241,4.74544,4.3448
1035,3.50765,3.00515,2.24515,1.66518,2.69462,2.38248,2.67416,2.38468,3.6418,3.13742,2.79875,2.33608,3.94151,3.07777,3.40436,2.78485,4.59905,3.57033,5.44016,4.58606,4.49763,3.11107,5.05302,3.66133,4.14679,4.18991,4.1128,4.10181,2.85771,2.81151,3.409,3.36833,2.73276,2.66396,2.73224,2.65265,1.63043,1.53932,1.74942,1.61551,5.5619,3.45672,5.25237,3.89447,4.41394,3.94649,4.47498,4.24258
1036,3.59529,3.2015,2.29374,1.91918,2.40684,2.25862,2.52645,2.37598,3.71595,3.17741,2.87682,2.42289,3.71103,2.93232,3.1085,2.50647,4.77798,3.66198,5.65981,4.82847,4.71312,3.2795,5.31475,3.93059,4.00165,4.08305,3.93822,3.97408,2.69003,2.7116,3.18211,3.20957,2.74651,2.66493,2.88096,2.75679,2.04123,1.9741,2.41907,2.29884,5.78255,3.63204,5.52058,4.17117,4.64003,4.13705,4.90781,4.60531
1037,3.38629,3.0201,2.12043,1.75444,2.56304,2.40809,2.64104,2.48847,4.13465,3.67228,3.24134,2.97065,3.67041,2.98896,3.16894,2.68157,5.12196,3.82304,5.81059,4.73388,4.80191,3.12388,5.24838,3.55447,4.02045,4.08339,3.90895,3.90809,2.65469,2.6356,3.09267,3.0669,2.7644,2.68471,2.8845,2.77063,2.1666,2.12962,2.44944,2.35648,5.56041,3.42111,5.17464,3.88112,4.73585,4.18475,4.90117,4.53693
1038,2.99848,2.58575,1.94081,1.59267,2.99012,2.82205,3.13882,2.97023,4.56573,4.00018,3.71477,3.36382,3.49364,2.92839,2.98201,2.49949,4.92722,4.02164,5.97171,5.10525,4.5413,3.20955,5.31174,3.811,3.65725,3.71023,3.55948,3.55435,2.40047,2.3694,2.81049,2.77807,3.88634,3.65253,4.14099,3.8149,2.93558,2.73481,3.45124,3.13824,5.87988,3.67526,5.61126,4.2127,4.72853,4.2808,4.74267,4.49318
1039,2.93658,2.68968,1.84265,1.64354,2.92812,2.68476,3.08718,2.85568,4.22564,3.55146,3.34116,2.95332,3.78835,3.13602,3.27691,2.86177,5.09999,3.7918,5.95757,4.72627,4.95321,3.27672,5.753,3.74521,4.0712,4.13057,4.02321,4.03177,2.86811,2.87901,3.39576,3.40077,3.68385,3.44472,3.95199,3.70669,2.77048,2.60189,3.26229,3.06134,5.93049,3.81688,5.69509,4.29692,4.92259,4.25573,4.95403,4.51367
1040,3.05453,2.59137,2.20924,1.68811,3.25063,2.8182,3.36656,3.0035,4.2885,3.63584,3.25913,2.85891,3.74166,3.22783,3.33438,2.98516,4.89617,3.5771,5.79924,4.4092,4.78255,3.04402,5.62854,3.47069,3.83096,3.91105,3.60973,3.6282,2.37015,2.37415,2.78943,2.78776,3.48197,3.2552,3.68366,3.42667,2.67861,2.49496,3.12004,2.89035,5.74452,3.66792,5.41032,4.14706,5.02907,4.22899,5.23856,4.6439
1041,3.21881,2.80844,2.1417,1.76235,3.61466,3.28703,3.77133,3.45663,4.29895,3.61708,3.44533,3.01165,3.52345,3.07185,3.1026,2.71564,4.7983,3.78896,5.59257,4.72531,4.56858,3.25431,5.222,3.73176,3.62284,3.7288,3.43228,3.46846,2.22614,2.21575,2.63363,2.62267,3.52631,3.34003,3.58963,3.36404,2.58239,2.41892,2.85778,2.6271,5.84898,3.88258,5.51514,4.42473,5.04712,4.21374,5.0183,4.31246
1042,2.62392,2.23873,1.66311,1.29459,3.34004,3.13246,3.56433,3.36153,3.75055,3.29222,2.94347,2.62539,3.61574,3.19527,3.3067,2.93928,4.63991,3.60678,5.49231,4.50249,4.48727,3.09746,5.2309,3.57293,3.51412,3.59679,3.36683,3.37774,2.18969,2.17011,2.6238,2.59664,3.55753,3.33162,3.68785,3.41824,2.4826,2.30013,2.81893,2.54565,5.72386,3.58117,5.40312,4.12423,5.35465,4.48064,5.44062,4.77625
1043,2.44189,2.17836,1.66558,1.46183,2.97237,2.70055,2.98905,2.74635,4.00415,3.49343,3.20433,2.89449,3.50887,3.19097,3.24921,3.06462,4.69008,3.71278,5.8216,4.74625,4.64021,3.30607,5.67738,3.84541,3.358,3.42121,3.09385,3.11817,2.01875,1.9887,2.32702,2.33351,3.4526,3.10829,3.55942,3.21898,2.43724,2.09589,2.73021,2.36249,6.01764,3.78582,5.61889,4.37084,5.02874,4.39448,5.08392,4.61255
1044,2.65722,2.42182,1.72133,1.46659,2.90266,2.47187,3.01174,2.61583,4.18497,3.62773,3.18308,2.75919,3.66317,3.27205,3.28496,3.03062,4.86346,3.59282,5.81219,4.54713,4.83146,3.16113,5.72287,3.74392,3.79141,3.87129,3.596,3.6075,2.49548,2.495,2.95379,2.94698,3.03423,2.85972,3.22963,3.05009,2.11918,1.9901,2.47977,2.30491,6.27739,4.05575,5.94694,4.64242,5.28871,4.56362,5.28219,4.69307
1045,2.70763,2.52707,1.75049,1.6433,2.70882,2.31529,2.70586,2.36843,4.21582,3.75598,3.24409,2.91112,3.76034,3.24933,3.39147,3.06121,4.81518,3.55241,5.73294,4.45532,4.77607,3.08073,5.61766,3.5814,3.82194,3.89027,3.68254,3.69625,2.65002,2.68058,3.04587,3.05618,3.05353,2.73973,3.06736,2.76513,2.27032,1.93042,2.42216,2.07751,6.06777,3.91317,5.8467,4.49091,5.1897,4.50059,5.32316,4.78376
1046,3.5445,3.32754,2.20126,1.97759,2.83168,2.61788,2.91196,2.70439,3.92979,3.39049,2.97503,2.5521,3.84998,3.19837,3.37791,3.00487,4.85407,3.70733,5.80371,4.79757,4.73368,3.18843,5.53337,3.74227,4.22671,4.29063,3.97203,3.97759,2.66107,2.65483,3.20997,3.21405,3.00639,2.85988,3.1166,2.96363,2.17424,2.07422,2.48761,2.36258,6.41603,4.41948,6.27776,5.09774,4.96015,4.29532,5.09302,4.6144
1047,3.57392,3.29233,2.32403,2.12668,3.15609,2.8491,3.25378,3.01785,3.65408,3.17355,2.75864,2.39543,3.94272,3.27661,3.50217,3.0436,4.97328,3.7156,5.81964,4.55471,4.91184,3.22987,5.75287,3.80995,4.31929,4.30606,4.08869,4.04079,2.82876,2.7498,3.30194,3.24861,3.46898,3.12882,3.61773,3.21953,2.56934,2.2769,2.93438,2.52571,6.59356,4.67688,6.57287,5.47813,5.10152,4.23297,5.41249,4.84665
1048,3.24987,3.07139,2.20555,2.06873,2.869,2.67963,2.99616,2.80501,3.6875,3.24001,2.84882,2.50334,3.76923,3.2192,3.35289,2.95143,5.10665,3.7407,5.95711,4.64927,5.08122,3.35363,5.953,3.96177,4.2552,4.24132,4.08821,4.04966,2.91609,2.87875,3.38706,3.36352,3.90956,3.52602,4.19974,3.68762,3.00649,2.66922,3.61308,3.11219,6.2956,4.23824,6.16244,4.99395,5.55294,4.78881,5.67961,5.04708
1049,3.42709,3.20664,2.30947,2.13965,2.96901,2.7389,3.01735,2.80385,3.51804,3.01058,2.97384,2.62083,3.52944,3.05416,3.00233,2.61576,4.92657,3.86797,5.81496,4.74855,4.76214,3.31568,5.57424,3.89348,3.92362,3.95265,3.82091,3.78318,2.82188,2.76374,3.27141,3.20173,3.56581,3.4762,3.74577,3.61392,2.59368,2.50835,3.00126,2.87536,6.54283,4.43621,6.36843,5.12172,6.21104,5.4259,6.45601,5.77763
1050,3.36795,3.26002,2.16704,2.14358,2.76095,2.41697,2.75651,2.43213,3.2682,2.75416,2.6326,2.20134,3.19366,2.79944,2.71088,2.32075,4.86829,3.93276,5.58974,4.75754,4.57079,3.3615,5.23738,4.05134,4.33935,4.3128,4.35291,4.29544,3.26176,3.18279,3.85961,3.79456,3.35886,3.33124,3.46186,3.38608,2.38715,2.35964,2.67533,2.59799,6.59851,4.46386,6.40998,5.13658,6.28924,5.50742,6.54029,5.85655
